date,open,high,low,close,vol,guard0,guard1,guard2,guard3,guard4,guard5,regressionClose,regressionHigh,MAA3,MAA5
2013-01-11,101.5,101.5,100.5,101.0,2.319676468E9,-1,-1,-1,-1,-1,-1,-0.0049261083743842365,0.0,100.50833333333334,100.295
2013-01-14,101.0,102.0,100.0,102.0,2.375656925E9,1,-1,-1,-1,-1,-1,0.009900990099009901,0.009900990099009901,100.90833333333333,100.465
2013-01-15,102.0,102.0,99.8,100.5,3.620754003E9,-1,-1,-1,-1,-1,-1,-0.014705882352941176,0.0,101.15,100.77
2013-01-16,100.5,100.5,99.2,99.2,3.54392615E9,-1,-1,-1,-1,-1,-1,-0.012935323383084549,0.0,100.725,100.73
2013-01-17,100.5,101.0,98.5,99.3,4.04297125E9,-1,-1,-1,-1,-1,-1,-0.011940298507462714,0.004975124378109453,100.25,100.625
2013-01-18,101.5,101.5,100.5,101.5,5.045047215E9,-1,-1,-1,-1,-1,-1,0.0,0.0,100.30833333333334,100.65
2013-01-21,101.0,101.0,100.0,100.5,1.7385096E9,-1,-1,-1,-1,-1,-1,-0.0049504950495049506,0.0,100.56666666666666,100.525
2013-01-22,101.0,101.0,99.9,101.0,2.205121218E9,-1,-1,-1,-1,-1,-1,0.0,0.0,100.86666666666667,100.455
2013-01-23,101.5,101.5,100.0,101.0,3.111421288E9,-1,-1,-1,-1,-1,-1,-0.0049261083743842365,0.0,100.78333333333333,100.685
2013-01-24,100.0,100.5,99.2,99.9,4.05954281E9,-1,-1,-1,-1,-1,-1,-9.999999999999432E-4,0.0050,100.54166666666667,100.7
2013-01-25,99.9,99.9,98.0,99.0,4.801805861E9,-1,-1,-1,-1,-1,-1,-0.009009009009009066,0.0,100.03333333333333,100.29
2013-01-28,98.7,99.5,98.6,99.3,2.893310122E9,1,-1,-1,-1,-1,-1,0.006079027355623042,0.008105369807497438,99.375,99.97
2013-01-29,100.0,101.5,99.7,101.0,3.624866512E9,1,-1,-1,-1,-1,-1,0.01,0.015,99.59166666666667,99.935
2013-01-30,102.0,102.0,100.5,101.5,2.923728423E9,-1,-1,-1,-1,-1,-1,-0.004901960784313725,0.0,100.35833333333333,100.035
2013-01-31,100.5,101.5,100.0,101.5,4.266277265E9,1,-1,-1,-1,-1,-1,0.009950248756218905,0.009950248756218905,100.975,100.23
2013-02-01,101.5,101.5,100.5,101.5,2.343091003E9,-1,-1,-1,-1,-1,1,0.0,0.0,101.20833333333333,100.64
2013-02-04,102.0,103.0,102.0,103.0,3.618099182E9,1,-1,-1,-1,-1,1,0.00980392156862745,0.00980392156862745,101.54166666666667,101.335
2013-02-05,103.0,103.0,101.5,103.0,1.832150196E9,-1,-1,-1,1,-1,1,0.0,0.0,102.125,101.75
2013-02-06,103.5,105.0,103.0,105.0,3.36926737E9,1,1,-1,1,-1,1,0.014492753623188406,0.014492753623188406,103.08333333333333,102.275
2013-02-18,107.0,108.5,106.5,107.0,6.895059371E9,-1,-1,-1,-1,-1,-1,0.0,0.014018691588785047,104.66666666666667,103.55
2013-02-19,108.5,108.5,106.5,107.0,2.372380213E9,-1,-1,-1,-1,-1,-1,-0.013824884792626729,0.0,106.33333333333333,104.825
2013-02-20,108.5,109.5,108.0,109.0,4.558604798E9,1,-1,-1,-1,-1,-1,0.004608294930875576,0.009216589861751152,107.875,106.075
2013-02-21,108.5,108.5,107.0,107.0,3.287642271E9,-1,-1,-1,-1,-1,-1,-0.013824884792626729,0.0,108.04166666666667,107.1
2013-02-22,106.0,106.5,105.0,105.5,4.188440636E9,-1,-1,-1,-1,-1,-1,-0.0047169811320754715,0.0047169811320754715,107.41666666666667,107.425
2013-02-23,106.5,107.5,106.0,107.0,1.083855709E9,1,-1,-1,-1,-1,-1,0.004694835680751174,0.009389671361502348,106.75,107.325
2013-02-25,106.5,107.0,105.0,105.0,3.938987715E9,-1,-1,-1,-1,-1,-1,-0.014084507042253521,0.004694835680751174,106.125,106.975
2013-02-26,103.5,105.0,102.5,103.5,4.006611594E9,-1,-1,-1,-1,-1,-1,0.0,0.014492753623188406,105.41666666666667,105.95
2013-02-27,102.0,104.5,101.0,104.5,8.385327394E9,1,1,1,-1,-1,-1,0.024509803921568627,0.024509803921568627,104.16666666666667,105.0
2013-03-01,103.0,105.0,102.5,105.0,3.651664826E9,1,1,-1,-1,-1,-1,0.019417475728155338,0.019417475728155338,103.5,104.625
2013-03-04,104.5,104.5,101.5,102.0,5.652060892E9,-1,-1,-1,-1,-1,-1,-0.023923444976076555,0.0,103.33333333333333,103.9
2013-03-05,103.5,104.0,102.5,104.0,5.798480893E9,1,-1,-1,-1,-1,-1,0.004830917874396135,0.004830917874396135,103.5,103.425
2013-03-06,104.0,104.5,103.0,104.0,3.944092785E9,-1,-1,-1,-1,-1,-1,0.0,0.004807692307692308,103.5,103.475
2013-03-07,103.5,104.0,103.0,103.0,2.150594416E9,-1,-1,-1,-1,-1,-1,-0.004830917874396135,0.004830917874396135,103.58333333333333,103.55
2013-03-08,103.0,104.5,102.0,103.5,4.753123583E9,1,-1,-1,-1,-1,-1,0.0048543689320388345,0.014563106796116505,103.5,103.425
2013-03-11,102.0,104.0,102.0,102.0,3.706837142E9,-1,-1,-1,-1,-1,-1,0.0,0.0196078431372549,103.04166666666667,103.3
2013-03-12,102.0,103.0,101.5,102.5,3.075447024E9,1,-1,-1,-1,-1,-1,0.004901960784313725,0.00980392156862745,102.66666666666667,103.05
2013-03-13,102.5,105.0,102.0,104.5,6.009069324E9,1,1,1,-1,-1,-1,0.01951219512195122,0.024390243902439025,102.75,102.975
2013-03-14,104.0,104.5,103.0,104.0,3.435727588E9,-1,-1,-1,-1,-1,-1,0.0,0.004807692307692308,103.20833333333333,103.075
2013-03-15,105.0,105.0,103.0,103.0,3.696617211E9,-1,-1,-1,-1,-1,-1,-0.01904761904761905,0.0,103.79166666666667,103.225
2013-03-18,102.0,102.0,100.5,100.5,4.472705507E9,-1,-1,-1,-1,-1,-1,-0.014705882352941176,0.0,103.04166666666667,102.975
2013-03-19,101.0,101.5,99.6,100.0,5.1042612E9,-1,-1,-1,-1,-1,-1,-0.009900990099009901,0.0049504950495049506,101.925,102.63
2013-03-20,99.5,99.5,98.8,98.8,6.344606455E9,-1,-1,-1,-1,-1,-1,-0.007035175879397014,0.0,100.30833333333334,101.76
2013-03-21,98.8,100.5,98.7,98.7,5.799884434E9,-1,-1,-1,-1,-1,-1,-0.0010121457489877968,0.017206477732793553,99.61666666666666,100.82
2013-03-22,98.6,99.1,98.0,98.0,4.42011884E9,-1,-1,-1,-1,-1,-1,-0.006085192697768705,0.005070993914807302,98.91666666666667,99.705
2013-03-25,99.9,100.5,99.2,99.5,2.540453602E9,-1,-1,-1,-1,-1,-1,-0.00400400400400406,0.006006006006005949,99.125,99.41
2013-03-26,99.2,99.4,98.8,99.0,2.698733342E9,-1,-1,-1,-1,-1,-1,-0.002016129032258093,0.002016129032258093,99.1,99.125
2013-03-27,99.0,100.5,98.8,100.5,2.99205975E9,1,1,-1,-1,-1,-1,0.015151515151515152,0.015151515151515152,99.525,99.235
2013-03-28,100.0,100.5,99.3,100.0,2.9451269E9,-1,-1,-1,-1,-1,-1,0.0,0.0050,99.58333333333333,99.39
2013-03-29,100.0,101.0,99.8,100.5,1.90725E9,1,-1,-1,-1,-1,-1,0.0050,0.01,99.99166666666666,99.77
2013-04-01,101.0,102.0,100.5,101.0,1.657592413E9,-1,-1,-1,-1,-1,-1,0.0,0.009900990099009901,100.46666666666667,100.04
2013-04-02,100.5,101.0,99.8,100.5,2.2424991E9,-1,-1,-1,-1,-1,-1,0.0,0.004975124378109453,100.63333333333333,100.31
2013-04-03,101.5,101.5,100.0,100.5,2.7311615E9,-1,-1,-1,-1,-1,-1,-0.009852216748768473,0.0,100.81666666666666,100.545
2013-04-08,99.0,99.5,98.5,98.5,5.768632279E9,-1,-1,-1,-1,-1,-1,-0.005050505050505051,0.005050505050505051,100.06666666666666,100.33
2013-04-09,98.0,98.5,97.5,97.5,4.045349536E9,-1,-1,-1,1,-1,-1,-0.00510204081632653,0.00510204081632653,99.20833333333333,99.84
2013-04-10,98.8,98.8,97.7,98.3,3.604766222E9,-1,-1,-1,-1,-1,-1,-0.005060728744939271,0.0,98.38333333333333,99.295
2013-04-11,99.0,101.5,98.8,101.5,5.799700086E9,1,1,1,-1,-1,-1,0.025252525252525252,0.025252525252525252,98.825,99.245
2013-04-12,101.5,101.5,100.0,100.5,1.968624772E9,-1,-1,-1,-1,-1,-1,-0.009852216748768473,0.0,99.825,99.245
2013-04-15,100.5,101.0,99.1,99.4,2.343267705E9,-1,-1,-1,-1,-1,1,-0.01094527363184074,0.004975124378109453,100.35833333333333,99.47
2013-04-16,98.2,101.0,98.2,100.5,3.57631104E9,1,1,1,-1,-1,1,0.023421588594704654,0.028513238289205673,100.11666666666667,99.79
2013-04-17,101.5,101.5,99.7,100.0,3.598786346E9,-1,-1,-1,1,-1,1,-0.014778325123152709,0.0,100.05,100.245
2013-04-18,100.0,101.0,99.4,99.9,3.316064572E9,-1,-1,-1,1,-1,1,-9.999999999999432E-4,0.01,100.075,100.22
2013-04-19,105.5,106.5,105.5,106.5,7.110036743E9,1,-1,-1,-1,-1,-1,0.009478672985781991,0.009478672985781991,102.25,101.245
2013-04-22,108.5,109.5,107.5,108.5,7.859371624E9,-1,-1,-1,-1,-1,-1,0.0,0.009216589861751152,104.85833333333333,102.94500000000001
2013-04-23,106.5,107.5,105.5,106.0,4.903358892E9,-1,-1,-1,-1,-1,-1,-0.004694835680751174,0.009389671361502348,106.95833333333333,104.325
2013-04-24,106.5,107.0,104.5,106.0,3.753132E9,-1,-1,-1,-1,-1,-1,-0.004694835680751174,0.004694835680751174,106.95833333333333,105.39
2013-04-25,106.0,107.0,105.5,107.0,2.79218137E9,1,-1,-1,-1,-1,-1,0.009433962264150943,0.009433962264150943,106.25,106.65
2013-04-26,107.0,109.0,107.0,108.5,3.975714992E9,1,1,-1,-1,-1,1,0.014018691588785047,0.018691588785046728,106.75,107.025
2013-04-29,108.5,108.5,107.5,108.0,2.279129984E9,-1,-1,-1,-1,-1,-1,-0.004608294930875576,0.0,107.45833333333333,106.95
2013-04-30,108.5,109.5,108.5,109.5,3.772841445E9,1,-1,-1,-1,-1,-1,0.009216589861751152,0.009216589861751152,108.33333333333333,107.475
2013-05-02,110.0,111.0,109.0,110.5,4.27259207E9,1,-1,-1,-1,-1,-1,0.004545454545454545,0.00909090909090909,109.08333333333333,108.3
2013-05-03,111.5,112.5,110.0,110.0,4.072080617E9,-1,-1,-1,-1,-1,-1,-0.013452914798206279,0.008968609865470852,110.04166666666667,109.225
2013-05-06,111.5,111.5,110.5,111.5,2.156914078E9,-1,-1,-1,-1,-1,-1,0.0,0.0,110.79166666666667,109.9
2013-05-07,112.0,113.0,111.0,112.5,2.52124829E9,1,-1,-1,-1,-1,-1,0.004464285714285714,0.008928571428571428,111.45833333333333,110.7
2013-05-08,112.5,115.0,112.5,114.5,4.842348356E9,1,1,1,-1,-1,-1,0.017777777777777778,0.022222222222222223,112.33333333333333,111.625
2013-05-09,116.0,116.0,114.5,115.0,3.186565567E9,-1,-1,-1,-1,-1,-1,-0.008620689655172414,0.0,113.70833333333333,112.675
2013-05-10,115.0,115.0,113.5,114.5,3.146083904E9,-1,-1,-1,-1,-1,-1,-0.004347826086956522,0.0,114.5,113.375
2013-05-13,115.0,115.5,114.0,114.5,2.094696397E9,-1,-1,-1,-1,-1,-1,-0.004347826086956522,0.004347826086956522,114.875,114.075
2013-05-14,115.5,116.5,115.0,115.5,3.224146605E9,-1,-1,-1,-1,-1,-1,0.0,0.008658008658008658,114.95833333333333,114.775
2013-05-15,115.0,116.0,113.5,115.0,3.338273993E9,-1,-1,-1,-1,-1,-1,0.0,0.008695652173913044,115.08333333333333,115.025
2013-05-16,115.0,116.0,113.0,113.5,5.227824787E9,-1,-1,-1,-1,-1,-1,-0.013043478260869565,0.008695652173913044,114.95833333333333,114.825
2013-05-17,112.0,113.5,111.5,113.5,2.177150076E9,1,1,-1,-1,-1,-1,0.013392857142857142,0.013392857142857142,113.95833333333333,114.45
2013-05-20,112.5,114.0,112.5,114.0,1.911454937E9,1,1,-1,-1,-1,-1,0.013333333333333334,0.013333333333333334,113.41666666666667,114.15
2013-05-21,113.0,113.5,112.0,112.5,1.941365116E9,-1,-1,-1,-1,-1,-1,-0.004424778761061947,0.004424778761061947,112.875,113.575
2013-05-22,112.5,113.5,111.0,112.0,3.821447086E9,-1,-1,-1,-1,-1,-1,-0.0044444444444444444,0.008888888888888889,112.75,113.05
2013-05-23,110.5,111.5,108.0,108.0,5.132481372E9,-1,-1,-1,-1,-1,-1,-0.02262443438914027,0.00904977375565611,111.5,112.075
2013-05-24,109.5,110.5,108.5,109.5,2.929037118E9,-1,-1,-1,-1,-1,-1,0.0,0.0091324200913242,110.41666666666667,111.45
2013-05-27,109.5,112.0,109.5,112.0,2.129098594E9,1,1,1,-1,-1,-1,0.0228310502283105,0.0228310502283105,109.91666666666667,110.95
2013-05-28,112.0,112.5,109.5,109.5,2.520915219E9,-1,-1,-1,-1,-1,-1,-0.022321428571428572,0.004464285714285714,110.375,110.575
2013-05-29,110.5,112.0,110.5,111.0,1.865802389E9,1,-1,-1,-1,-1,-1,0.004524886877828055,0.013574660633484163,110.875,110.325
2013-05-30,111.0,111.5,109.5,110.0,3.98792298E9,-1,-1,-1,-1,-1,-1,-0.009009009009009009,0.0045045045045045045,110.79166666666667,110.525
2013-05-31,111.5,111.5,109.0,109.5,4.086301119E9,-1,-1,-1,-1,-1,-1,-0.017937219730941704,0.0,110.625,110.7
2013-06-03,108.0,108.5,106.5,107.5,3.858216E9,-1,-1,-1,-1,-1,-1,-0.004629629629629629,0.004629629629629629,109.5,110.075
2013-06-04,109.0,110.0,107.5,109.0,2.987301735E9,-1,-1,-1,-1,-1,-1,0.0,0.009174311926605505,108.95833333333333,109.675
2013-06-05,109.5,110.5,108.5,109.5,2.802975365E9,-1,-1,-1,-1,-1,-1,0.0,0.0091324200913242,108.66666666666667,109.375
2013-06-06,108.5,109.5,107.0,107.5,3.696663148E9,-1,-1,-1,-1,-1,-1,-0.009216589861751152,0.009216589861751152,108.83333333333333,108.9
2013-06-07,108.0,109.5,108.0,108.5,3.599966794E9,1,-1,-1,-1,-1,-1,0.004629629629629629,0.013888888888888888,108.70833333333333,108.525
2013-06-10,110.0,110.0,108.0,108.5,2.389739825E9,-1,-1,-1,-1,-1,-1,-0.013636363636363636,0.0,108.58333333333333,108.825
2013-06-11,110.0,110.0,108.0,108.0,4.03911054E9,-1,-1,-1,-1,-1,-1,-0.01818181818181818,0.0,108.875,108.85
2013-06-13,106.0,107.0,104.0,104.5,6.426059165E9,-1,-1,-1,-1,-1,-1,-0.014150943396226415,0.009433962264150943,107.83333333333333,108.025
2013-06-14,105.0,106.0,104.5,106.0,4.344673136E9,1,-1,-1,-1,-1,-1,0.009523809523809525,0.009523809523809525,106.58333333333333,107.475
2013-06-17,105.5,106.0,105.0,106.0,2.427943688E9,1,-1,-1,-1,-1,-1,0.004739336492890996,0.004739336492890996,105.45833333333333,106.9
2013-06-18,105.0,106.5,104.5,106.5,3.345414299E9,1,1,-1,-1,-1,-1,0.014285714285714285,0.014285714285714285,105.54166666666667,106.2
2013-06-19,106.0,106.5,105.0,105.5,2.334582437E9,-1,-1,-1,-1,-1,-1,-0.0047169811320754715,0.0047169811320754715,105.66666666666667,105.55
2013-06-20,105.0,105.5,103.5,104.0,3.129908604E9,-1,-1,-1,-1,-1,-1,-0.009523809523809525,0.004761904761904762,105.29166666666667,105.375
2013-06-21,102.0,103.5,101.5,103.5,4.087505319E9,1,1,-1,-1,-1,-1,0.014705882352941176,0.014705882352941176,104.29166666666667,104.825
2013-06-24,102.5,102.5,100.0,101.0,5.489104333E9,-1,-1,-1,-1,-1,1,-0.014634146341463415,0.0,102.875,104.0
2013-06-25,101.0,103.0,101.0,101.0,3.438163165E9,-1,-1,-1,1,-1,1,0.0,0.019801980198019802,101.875,103.175
2013-06-26,103.0,104.0,101.5,101.5,5.734087278E9,-1,-1,-1,1,-1,1,-0.014563106796116505,0.009708737864077669,101.83333333333333,102.525
2013-06-27,103.0,105.0,103.0,104.5,4.874831619E9,1,1,-1,1,-1,1,0.014563106796116505,0.019417475728155338,102.625,102.4
2013-06-28,106.0,111.0,105.0,111.0,8.058161932E9,1,1,1,1,1,-1,0.04716981132075472,0.04716981132075472,104.875,103.525
2013-07-01,109.0,109.5,108.0,108.0,5.64398885E9,-1,-1,-1,-1,-1,-1,-0.009174311926605505,0.0045871559633027525,106.91666666666667,104.95
